nomor_cabai,gambar,berat_cabai,kadar_air,label
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34a_0_1.png,1.85,40.54,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34a_0_2.png,1.85,40.54,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34a_1_0.png,1.78,38.2,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34a_0_1.png,1.85,40.54,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34a_0_2.png,1.85,40.54,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34a_2_0.png,1.66,33.73,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34a_2_1.png,1.66,33.73,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34a_2_2.png,1.66,33.73,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_0_0.png,1.85,40.54,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_0_1.png,1.85,40.54,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_0_2.png,1.85,40.54,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_1_0.png,1.78,38.2,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_1_1.png,1.78,38.2,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_1_2.png,1.78,38.2,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_2_0.png,1.66,33.73,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_2_1.png,1.66,33.73,segar
34,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 34b_2_2.png,1.66,33.73,segar
